,Row ID,Order ID,Order year,Order-month,Order day,Ship year,Ship-month,Ship day,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
117,118,CA-2015-110457,2015,Mar,2,2015,Mar,6,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,Furniture,Tables,Hon Racetrack Conference Tables,3,787.53,0.0,165.3813
118,119,US-2015-136476,2015,Apr,5,2015,Apr,10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1,157.794,0.7,-115.7156
119,120,CA-2016-103730,2016,Jun,12,2016,Jun,15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,Furniture,Furnishings,Artistic Insta-Plaque,3,47.04,0.0,18.3456
120,121,CA-2016-103730,2016,Jun,12,2016,Jun,15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4,30.84,0.0,13.878
121,122,CA-2016-103730,2016,Jun,12,2016,Jun,15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,Office Supplies,Storage,"Companion Letter/Legal File, Black",6,226.56,0.0,63.4368
122,123,CA-2016-103730,2016,Jun,12,2016,Jun,15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,9,115.02,0.0,51.759
123,124,CA-2016-103730,2016,Jun,12,2016,Jun,15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,7,68.04,0.0,19.7316
124,125,US-2014-152030,2014,Dec,26,2014,Dec,28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,3,600.558,0.3,-8.5794000000001
125,126,US-2014-134614,2014,Sep,20,2014,Sep,25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,Furniture,Tables,Bevis 44 x 96 Conference Tables,6,617.7,0.5,-407.682
126,127,US-2017-107272,2017,Nov,5,2017,Nov,12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2,2.388,0.7,-1.8308
127,128,US-2017-107272,2017,Nov,5,2017,Nov,12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",7,243.992,0.2,30.499
128,129,US-2016-125969,2016,Nov,6,2016,Nov,10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,Furniture,Chairs,"Global Task Chair, Black",2,81.424,0.2,-9.1602
129,130,US-2016-125969,2016,Nov,6,2016,Nov,10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,3,238.56,0.0,26.2416
130,131,US-2017-164147,2017,Feb,2,2017,Feb,5,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5,59.97,0.4,-11.994
131,132,US-2017-164147,2017,Feb,2,2017,Feb,5,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,Office Supplies,Paper,Xerox 1916,2,78.304,0.2,29.364
132,133,US-2017-164147,2017,Feb,2,2017,Feb,5,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,Office Supplies,Fasteners,Staples,9,21.456,0.2,6.9732
133,134,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Office Supplies,Paper,Xerox 195,3,20.04,0.0,9.6192
134,135,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Office Supplies,Paper,Xerox 1880,1,35.44,0.0,16.6568
135,136,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",4,11.52,0.0,3.456
136,137,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Office Supplies,Fasteners,Ideal Clamps,2,4.02,0.0,1.9698
137,138,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Office Supplies,Binders,GBC Wire Binding Strips,3,76.176,0.2,26.6616
138,139,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Office Supplies,Supplies,Fiskars Softgrip Scissors,6,65.88,0.0,18.4464
139,140,CA-2016-145583,2016,Oct,13,2016,Oct,19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,Furniture,Furnishings,Longer-Life Soft White Bulbs,14,43.12,0.0,20.6976
140,141,CA-2016-110366,2016,Sep,5,2016,Sep,7,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2,82.8,0.2,10.35
141,142,CA-2017-106180,2017,Sep,18,2017,Sep,23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,Office Supplies,Art,Newell 343,3,8.82,0.0,2.3814
142,143,CA-2017-106180,2017,Sep,18,2017,Sep,23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3,10.86,0.0,5.1042
143,144,CA-2017-106180,2017,Sep,18,2017,Sep,23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1911,3,143.7,0.0,68.976
144,145,CA-2017-155376,2017,Dec,22,2017,Dec,27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,3,839.43,0.0,218.2518
145,146,CA-2015-110744,2015,Sep,7,2015,Sep,12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,Office Supplies,Storage,Safco Industrial Wire Shelving,7,671.93,0.0,20.1579
146,147,CA-2014-110072,2014,Oct,22,2014,Oct,28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",4,93.888,0.2,12.9096
147,148,CA-2016-114489,2016,Dec,5,2016,Dec,9,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,11,384.45,0.0,103.8015
148,149,CA-2016-114489,2016,Dec,5,2016,Dec,9,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,3,149.97,0.0,5.9988
149,150,CA-2016-114489,2016,Dec,5,2016,Dec,9,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",8,1951.84,0.0,585.552
150,151,CA-2016-114489,2016,Dec,5,2016,Dec,9,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,5,171.55,0.0,80.6285
151,152,CA-2016-158834,2016,Mar,13,2016,Mar,16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,5,157.92,0.2,17.766
152,153,CA-2016-158834,2016,Mar,13,2016,Mar,16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2,203.184,0.2,15.2388
153,154,CA-2015-124919,2015,May,31,2015,Jun,2,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,7,58.38,0.0,26.271
154,155,CA-2015-124919,2015,May,31,2015,Jun,2,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,Office Supplies,Paper,Xerox 1883,4,105.52,0.0,48.5392
155,156,CA-2015-124919,2015,May,31,2015,Jun,2,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",6,80.88,0.0,21.0288
156,157,CA-2015-118948,2015,May,28,2015,Jun,3,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,Office Supplies,Art,Newell 311,3,6.63,0.0,1.7901
157,158,CA-2014-104269,2014,Mar,1,2014,Mar,6,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,457.568,0.2,51.4764
158,159,CA-2016-114104,2016,Nov,20,2016,Nov,24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Office Supplies,Labels,Avery 519,2,14.62,0.0,6.8714
159,160,CA-2016-114104,2016,Nov,20,2016,Nov,24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Technology,Phones,Avaya 5420 Digital phone,7,944.93,0.0,236.2325
160,161,CA-2016-162733,2016,May,11,2016,May,12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1920,1,5.98,0.0,2.691
161,162,CA-2015-119697,2015,Dec,28,2015,Dec,31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,2,54.384,0.2,1.3596
162,163,CA-2016-154508,2016,Nov,16,2016,Nov,20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,Office Supplies,Envelopes,Staple envelope,5,28.4,0.0,13.348
163,164,CA-2016-113817,2016,Nov,7,2016,Nov,11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,2,27.68,0.2,9.688
164,165,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Office Supplies,Art,BIC Brite Liner Highlighters,3,9.936,0.2,2.7324
165,166,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8,8159.952,0.4,-1359.992
166,167,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,3,275.928,0.2,-58.6347
167,168,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Furniture,Chairs,SAFCO Arco Folding Chair,9,1740.06,0.3,-24.858
168,169,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Office Supplies,Art,Sanford Liquid Accent Highlighters,6,32.064,0.2,6.8136
169,170,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,5,177.98,0.8,-453.849
170,171,CA-2014-139892,2014,Sep,8,2014,Sep,12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,3,143.976,0.2,8.9985
171,172,CA-2014-118962,2014,Aug,5,2014,Aug,9,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",3,20.94,0.0,9.8418
172,173,CA-2014-118962,2014,Aug,5,2014,Aug,9,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1913,2,110.96,0.0,53.2608
173,174,CA-2014-118962,2014,Aug,5,2014,Aug,9,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,Furniture,Chairs,"Global Value Steno Chair, Gray",7,340.144,0.2,21.259
174,175,US-2014-100853,2014,Sep,14,2014,Sep,19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2,52.448,0.8,-131.12
175,176,US-2014-100853,2014,Sep,14,2014,Sep,19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Office Supplies,Labels,Avery 51,4,20.16,0.2,6.552
176,177,US-2017-152366,2017,Apr,21,2017,Apr,25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4,97.264,0.8,-243.16
177,178,US-2015-101511,2015,Nov,21,2015,Nov,23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",7,396.802,0.3,-11.3372
178,179,US-2015-101511,2015,Nov,21,2015,Nov,23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,5,15.88,0.2,-3.7715
179,180,CA-2015-137225,2015,Dec,15,2015,Dec,19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1,3.28,0.0,1.4104
180,181,CA-2014-166191,2014,Dec,5,2014,Dec,9,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2,24.816,0.2,1.8612
181,182,CA-2014-166191,2014,Dec,5,2014,Dec,9,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,7,408.744,0.2,76.6395
182,183,CA-2014-158274,2014,Nov,19,2014,Nov,24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,Technology,Phones,AT&T TR1909W,4,503.96,0.0,131.0296
183,184,CA-2014-158274,2014,Nov,19,2014,Nov,24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,Technology,Phones,Nokia Lumia 521 (T-Mobile),5,149.95,0.0,41.986
184,185,CA-2014-158274,2014,Nov,19,2014,Nov,24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,2,29.0,0.0,7.25
185,186,CA-2016-105018,2016,Nov,28,2016,Dec,2,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,Office Supplies,Binders,Avery Poly Binder Pockets,2,7.16,0.0,3.4368
186,187,CA-2014-123260,2014,Aug,26,2014,Aug,30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8,176.8,0.0,22.984
187,188,CA-2016-157000,2016,Jul,16,2016,Jul,22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3,37.224,0.2,3.7224
188,189,CA-2016-157000,2016,Jul,16,2016,Jul,22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,3,20.016,0.2,6.255
189,190,CA-2015-102281,2015,Oct,12,2015,Oct,14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",4,899.136,0.2,112.392
190,191,CA-2015-102281,2015,Oct,12,2015,Oct,14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6,71.76,0.0,20.0928
191,192,CA-2015-102281,2015,Oct,12,2015,Oct,14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,Office Supplies,Paper,Xerox 205,8,51.84,0.0,24.8832
192,193,CA-2015-102281,2015,Oct,12,2015,Oct,14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",3,626.352,0.2,46.9764
193,194,CA-2015-102281,2015,Oct,12,2015,Oct,14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,Office Supplies,Art,4009 Highlighters by Sanford,5,19.9,0.0,6.567
194,195,CA-2015-131457,2015,Oct,31,2015,Nov,6,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,Office Supplies,Envelopes,Poly String Tie Envelopes,7,14.28,0.0,6.7116
195,196,CA-2014-140004,2014,Mar,21,2014,Mar,25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,7.408,0.2,1.2038
196,197,CA-2014-140004,2014,Mar,21,2014,Mar,25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3,6.048,0.2,1.5876
197,198,CA-2017-107720,2017,Nov,6,2017,Nov,13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,Office Supplies,Storage,Decoflex Hanging Personal Folder File,3,46.26,0.0,12.0276
198,199,US-2017-124303,2017,Jul,6,2017,Jul,13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,2.946,0.7,-2.2586
199,200,US-2017-124303,2017,Jul,6,2017,Jul,13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3,16.056,0.2,5.8203
200,201,CA-2017-105074,2017,Jun,24,2017,Jun,29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3,21.744,0.2,6.795
201,202,CA-2014-133690,2014,Aug,3,2014,Aug,5,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2,218.75,0.5,-161.875
202,203,CA-2014-133690,2014,Aug,3,2014,Aug,5,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1,2.6,0.2,0.2925
203,204,US-2017-116701,2017,Dec,17,2017,Dec,21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,2,66.284,0.8,-178.9668
204,205,CA-2017-126382,2017,Jun,3,2017,Jun,7,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",7,35.168,0.2,9.6712
205,206,CA-2017-108329,2017,Dec,9,2017,Dec,14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,4,444.768,0.2,44.4768
206,207,CA-2017-135860,2017,Dec,1,2017,Dec,7,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Office Supplies,Storage,"Tennsco Lockers, Gray",4,83.92,0.0,5.8744
207,208,CA-2017-135860,2017,Dec,1,2017,Dec,7,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2,131.98,0.0,35.6346
208,209,CA-2017-135860,2017,Dec,1,2017,Dec,7,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4,15.92,0.0,7.4824
209,210,CA-2017-135860,2017,Dec,1,2017,Dec,7,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",9,52.29,0.0,16.2099
210,211,CA-2017-135860,2017,Dec,1,2017,Dec,7,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,91.99,0.0,3.6796
211,212,CA-2015-101007,2015,Feb,9,2015,Feb,13,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,2,20.8,0.2,6.5
212,213,CA-2015-146262,2015,Jan,2,2015,Jan,9,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,Office Supplies,Labels,Avery 505,2,23.68,0.2,8.88
213,214,CA-2015-146262,2015,Jan,2,2015,Jan,9,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,5,452.45,0.5,-244.323
